"","1","2","3"
"1983",75,50,75
"1984",75,50,75
"1985",65,50,75
"1986",75,50,75
"1987",75,50,75
"1988",75,50,75
"1989",75,50,75
"1990",45.1,50,75
"1991",50,50,75
"1992",72.7,50,75
"1993",75,50,75
"1994",75,50,75
"1995",70.7,50,75
"1996",72.4,47.4,75
"1997",75,50,75
"1998",75,50,75
"1999",58.8,50,75
"2000",70.9,50,75
"2001",75,50,75
"2002",58.8,50,75
"2003",70.6,50,75
"2004",55.7,50,75
"2005",75,50,75
"2006",75,50,75
"2007",75,50,75
"2008",75,50,75
"2009",75,50,75
"2010",75,50,75
"2011",75,50,75
"2012",75,50,75
"2013",56.2,50,75
"2014",75,50,75
"2015",60.6,50,75
"2016",71.7,50,75
"2017",60.2,50,75
"2018",75,50,75
"2019",75,50,75
