"","1","2","3"
"1981",54,50,75
"1982",59,50,75
"1983",68,50,75
"1984",75,50,75
"1985",59,50,75
"1986",75,50,75
"1987",75,50,75
"1988",65,50,75
"1989",75,50,75
"1990",61,50,75
"1991",63,50,75
"1992",32,50,75
"1993",59,50,75
"1994",75,50,75
"1995",35,50,75
"1996",75,50,75
"1997",66,50,75
"1998",70,50,75
"1999",61,50,75
"2000",75,50,75
"2001",75,50,75
"2002",65,50,75
"2003",56,50,75
"2004",75,50,75
"2005",50,50,75
"2006",50,50,75
"2007",68,50,75
"2008",75,50,75
"2009",51,50,75
"2010",67,50,75
"2011",57,50,75
"2012",50,50,75
"2013",62,50,75
"2014",69,50,75
"2015",50,50,75
"2016",50,50,75
"2017",67,50,75
"2018",75,50,75
"2019",75,50,75
"2020",75,50,75
